1 77 2 2 0 0 1 174 13 0 0 0 0 NA NA NA NA 1 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
2 55 4 3 1 0 3 359 9 0 0 0 0.5 NA NA NA NA 2 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
3 58 6 3 3 0 7 499 20 0 0 0 1 NA NA NA NA 4 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
4 50 7 4 3 0 8 633 21 0 0 0 1 NA NA NA NA 1 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
5 60 8 4 4 0 14 766 40 1 0 0 2 NA NA NA NA 7 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
6 57 12 5 7 0 19 887 32 2 0 0 2 NA NA NA NA 6 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
7 72 16 9 7 0 27 965 52 2 0 0 1.5 NA NA NA NA 8 52 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
8 60 16 9 7 0 34 1039 58 4 0 0 2.5 NA NA NA NA 9 58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
9 59 17 10 7 0 38 1110 68 6 0 0 3 NA NA NA NA 6 68 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
10 56 23 13 10 0 42 1192 52 7 0 0 3 NA NA NA NA 5 52 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4
11 65 24 13 11 0 48 1263 62 10 0 0 4 NA NA NA NA 10 62 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
12 49 24 14 10 0 47 1335 67 12 0 0 5 NA NA NA NA 3 67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
13 221 29 19 10 0 48 1351 61 16 2 0 4 NA NA NA NA 8 61 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
14 74 30 19 11 0 55 1387 64 19 3 0 4 NA NA NA NA 11 64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
15 59 33 19 14 0 57 1420 89 21 5 0 5 NA NA NA NA 7 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
16 74 36 22 14 0 61 1446 74 24 7 0 5.5 NA NA NA NA 8 74 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
17 60 37 23 14 0 65 1529 57 26 8 0 6 NA NA NA NA 7 57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
18 50 37 24 13 1 68 1556 72 31 10 0 7 16 NA 16 NA 9 72 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1
19 68 38 25 13 2 76 1570 79 33 12 0 8 16 NA 16 NA 12 79 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1
20 52 40 26 14 4 79 1588 72 36 12 0 8 15 NA 15 NA 6 72 1 3 0 0 0 0 0 0 1 3 0 0 0 0 0 0 2
