1 80 98 83 15 47 28 1246 55 12 76 0 26 18 NA 18 NA 6 55 1 6 17 23 0 0 0 0 1 6 17 23 0 0 0 0 1 150 0 0 4924 19 27 30
2 92 97 82 15 47 23 1287 63 10 76 0 27 18 NA 18 NA 5 63 1 5 18 23 0 0 0 0 1 5 18 23 0 0 0 0 0 128 0 0 4924 19 27 30
3 75 97 82 15 49 22 1332 75 7 78 0 28 18 NA 18 NA 5 75 2 6 17 24 0 0 0 0 2 6 17 24 0 0 0 0 0 146 0 0 4922 19 27 32
4 93 97 80 17 50 28 1358 71 5 77 0 28 18 NA 18 NA 8 71 2 5 19 24 0 0 0 0 2 5 19 24 0 0 0 0 2 122 0 0 4923 18 27 32
5 86 96 79 17 49 31 1386 72 7 76 0 29 18 NA 18 NA 9 72 2 6 19 22 0 0 0 0 2 6 19 22 0 0 0 0 0 128 0 0 4924 19 27 30
6 92 96 78 18 49 37 1414 82 6 74 0 30 18 NA 18 NA 10 82 1 5 18 25 0 0 0 0 1 5 18 25 0 0 0 0 2 139 0 0 4926 16 25 33
7 80 94 76 18 49 43 1468 64 5 71 0 30 18 NA 18 NA 11 64 1 6 16 26 0 0 0 0 1 6 16 26 0 0 0 0 1 146 0 0 4929 17 20 34
8 73 98 79 19 52 48 1501 74 5 72 0 30.5 18 NA 18 NA 10 74 1 8 17 26 0 0 0 0 1 8 17 26 0 0 0 0 3 125 0 0 4928 16 22 34
9 85 95 77 18 53 47 1512 73 9 72 0 31 18 NA 18 NA 7 73 1 9 16 27 0 0 0 0 1 9 16 27 0 0 0 0 0 112 0 0 4928 17 21 34
10 90 97 80 17 52 46 1547 77 7 75 0 30 18 NA 18 NA 7 77 1 8 15 28 0 0 0 0 1 8 15 28 0 0 0 0 0 137 0 0 4925 20 20 35
11 82 95 78 17 54 48 1567 65 6 75 0 29 17.5 NA 17.5 NA 8 65 1 8 14 31 0 0 0 0 1 8 14 31 0 0 0 0 1 118 0 0 4925 19 19 37
12 92 94 77 17 53 51 1601 61 4 72 0 27.5 17 NA 17 NA 7 61 1 8 13 31 0 0 0 0 1 8 13 31 0 0 0 0 1 117 0 0 4928 18 17 37
13 72 91 76 15 51 41 1064 58 13 68 0 27 17 NA 17 NA 10 58 2 8 10 31 0 0 0 0 2 8 10 31 0 0 0 0 1 134 7 602 4932 18 14 36
14 81 88 74 14 48 37 1063 69 8 63 0 27 17 NA 17 NA 6 69 2 8 8 30 0 0 0 0 2 8 8 30 0 0 0 0 2 152 8 667 4937 16 12 35
